"STAID","ID","Month","Year","qmeas","wb0","wb1","wb2","wb3","wb4","wb5","wb6","wb7","wb8","wb9","wb10","wb11","wb12","p0","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","p6sum","p3sum","p2sum","X.1","DRAIN_SQKM","PPTAVG_BASIN","T_AVG_BASIN","T_MAX_BASIN","T_MIN_BASIN","WD_JAN_BASIN","WD_FEB_BASIN","WD_MAR_BASIN","WD_APR_BASIN","WD_MAY_BASIN","WD_JUN_BASIN","WD_JUL_BASIN","WD_AUG_BASIN","WD_SEP_BASIN","WD_OCT_BASIN","WD_NOV_BASIN","WD_DEC_BASIN","WD_BASIN","WDMAX_BASIN","WDMIN_BASIN","PRECIP_SEAS_IND","JAN_PPT7100_CM","FEB_PPT7100_CM","MAR_PPT7100_CM","APR_PPT7100_CM","MAY_PPT7100_CM","JUN_PPT7100_CM","JUL_PPT7100_CM","AUG_PPT7100_CM","SEP_PPT7100_CM","OCT_PPT7100_CM","NOV_PPT7100_CM","DEC_PPT7100_CM","JAN_TMP7100_DEGC","FEB_TMP7100_DEGC","MAR_TMP7100_DEGC","APR_TMP7100_DEGC","MAY_TMP7100_DEGC","JUN_TMP7100_DEGC","JUL_TMP7100_DEGC","AUG_TMP7100_DEGC","SEP_TMP7100_DEGC","OCT_TMP7100_DEGC","NOV_TMP7100_DEGC","DEC_TMP7100_DEGC","ET","PERDUN","PERHOR","CONTACT","RUNAVE7100","WB5100_JAN_MM","WB5100_FEB_MM","WB5100_MAR_MM","WB5100_APR_MM","WB5100_MAY_MM","WB5100_JUN_MM","WB5100_JUL_MM","WB5100_AUG_MM","WB5100_SEP_MM","WB5100_OCT_MM","WB5100_NOV_MM","WB5100_DEC_MM","WB5100_ANN_MM","BFI_AVE","HGA","HGB","HGAD","HGC","HGD","HGAC","HGBD","HGCD","HGBC","HGVAR","AWCAVE","PERMAVE","BDAVE","OMAVE","WTDEPAVE","ROCKDEPAVE","NO4AVE","NO200AVE","NO10AVE","CLAYAVE","SILTAVE","SANDAVE","KFACT_UP","RFACT","ELEV_MEAN_M_BASIN_30M","SLOPE_PCT_30M","CaO_pct","MgO_pct","S_pct","LPerm","UCS","anorthositic","gneiss","granitic","intermediate","quarternary","sedimentary","ultramafic","volcanic","SGEO1","SGEO2","SGEO3","SGEO4","SGEO5","SGEO6","SGEO7","SGEO8","SGEO9","SGEO10","SGEO11","SGEO12","SGEO13","SGEO14","SGEO15","SGEO16","SGEO17","SGEO18","SGEO19","SGEO20","SGEO21","SGEO22","SGEO23","SGEO24","SGEO25","SGEO26","SGEO27","SGEO28","SGEO29","SGEO30","SGEO31","SGEO32","SGEO33","SGEO34","SGEO35","SGEO36","SGEO37","SGEO38","SGEO39","SGEO40","SGEO41","SGEO42","SGEO43","SGEO44","SGEO45","HLR1","HLR2","HLR3","HLR4","HLR5","HLR6","HLR7","HLR8","HLR9","HLR10","HLR11","HLR12","HLR13","HLR14","HLR15","HLR16","HLR17","HLR18","HLR19","HLR20"
"T11292500","T11292500",7,1994,31.61,62.87,101.82,124.94,75.21,46.05,27.26,54.78,59.78,91.87,130.31,153.66,164.27,150.29,2,2.79,114.31,107.03,74.38,220.61,74.33,109.63,69.58,52.47,1.84,1.05,1.5,14.84,10.7,5.07,1.48,0.54,-5.17,-1.05,-2.36,0.17,4.96,10.61,12.53,11.84,593.45,224.13,117.1,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1966,45.71,86.74,113.06,103.53,62.18,18.55,20.36,40.75,79.81,159.09,103.85,150.19,179.51,150.07,4.29,13.38,36.61,69.18,24.47,53.47,46.91,218.34,457.91,14.05,36.83,49.2,22.98,12.93,9.64,7.43,2.72,-0.73,-5.18,-4.36,-4.04,0.15,7.62,7.92,12.46,12.48,244.02,119.17,49.99,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1990,44.13,60.4,102.77,113.83,68.58,18.67,13.05,26.51,45.78,94.49,82.77,90.2,112.39,152.17,35.89,17.02,118.19,83.1,72.19,142.97,167.03,7.83,123.54,101.64,118.57,27.75,0.36,14.19,9.51,3.93,2.94,-1.19,-6.26,-3.83,0.75,2.38,3.97,9.45,12.08,14.65,600.5,218.31,135.21,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1959,43.06,43.68,86.38,93.93,67.56,39.57,29.91,59.32,44.12,33.74,57.01,113.66,173.86,167,4.63,2.69,81.89,33.96,39.79,269.69,184.26,75.09,49.55,6.08,32.09,19.64,17.29,16.18,11.08,3.39,3.37,0.45,-4.68,-1.12,1.66,1.21,8.32,11.4,15.71,13.19,612.28,118.54,84.58,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1968,57.84,72.56,97.28,88.05,49.56,49.51,43.92,32.47,53.24,109.81,123.02,191.22,185.62,155.39,13.39,13.94,63.11,18.98,130.17,109.53,162.17,125.42,113.1,11.24,73.89,17.26,18.3,14.77,10.58,4.46,0.94,-1.16,-0.71,-3.21,-5.46,2.5,6.98,11.65,15.66,14.53,497.9,96.03,77.05,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1964,78.06,74.8,110.11,98.23,28.25,16.3,25.7,46.65,78.89,116.24,81.31,115.79,142.42,157.24,5.83,35.75,152.39,64.19,93.81,9.88,154.53,35.68,271.03,76.12,67.53,5.2,2.09,13.89,8.21,3.33,-0.08,-3.62,-3.16,-3.29,-0.55,0.26,7.37,12.07,13.01,12.01,510.55,252.33,188.14,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1987,29.81,87.25,125.31,128.24,57.46,10.59,9.01,17.22,35.07,48.95,80.54,120.23,147.98,148.46,5.48,22.03,105.33,47.86,133.76,160.17,158.53,57.28,6.68,28.79,72.53,11.59,17.52,12.17,11.29,6.1,4.19,-3.03,-4.86,-6.33,-1.51,1.54,4.53,6.67,16.11,12.25,627.68,175.22,127.36,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1988,33.16,79.01,126.65,103.99,54.24,17.18,8.31,5.88,11.03,23.37,28.73,40.88,64.28,87.25,7.48,34.88,87.66,77.64,30.31,19.72,185.4,232.98,84.47,60.84,14.6,12.84,5.48,15.29,10.27,4.55,1.69,-1.21,-1.52,-5.44,-6.16,-0.45,7.87,12.55,15.36,12.17,435.61,200.18,122.54,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1991,66.84,144.13,104.23,70.13,18.77,8.99,19.34,1.18,1.86,4.52,8.46,15.46,30.31,60.4,15.96,19.29,120.84,63.48,479.59,67.27,21.85,74.84,37.45,23.72,16.1,20.14,35.89,14.01,8.53,2.04,-0.68,-6,0.36,-2.2,-4.89,0.93,7.17,10.64,12.83,14.19,772.32,203.61,140.13,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1972,87.81,88.12,132.94,109.66,65.79,36.37,9.61,11.71,23.39,48.97,46.59,81.41,124.5,152.49,3.9,38.64,60.01,122.64,21.63,46.22,63.95,335.76,147.84,35.97,20.71,9.2,16.7,14.89,10.25,5.97,0.71,1.72,-2.41,-5.75,-6.14,-0.87,3.29,9.78,14.83,14.12,353.09,221.29,98.65,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1961,39.48,53.73,98.05,97.67,54.93,28.74,27.99,31.05,26.62,20.56,8.2,15.5,28.84,58.64,17.36,24.65,115.32,70.06,133.34,61.18,37.49,114.34,220.28,21.96,21.83,0.46,20.15,15.38,11.78,3.43,1.48,-2.23,-1.79,-1.13,-2.1,-0.75,5.9,11.96,13.76,15.53,442.04,210.03,139.97,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1955,81.19,117.19,106.5,79.27,18.28,4.93,5.26,10.47,21.67,28.19,9.45,18.88,37.64,75.52,9.67,13.17,75.83,116.31,38.79,85.87,158.34,218.94,130.86,0.96,1.45,0.46,5.66,12.51,9,4.49,-1.54,-2.1,-4.78,-6.4,-3.73,2.39,6.6,10.49,12.32,15,488.31,205.31,89,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1962,174.84,150.44,118.53,87.23,31.34,4.23,6.4,7.61,11.23,11.32,8.03,14.62,29,53.73,16.6,20.47,115.02,22.04,187.15,496.98,102.18,85.23,109.89,30.79,28.14,51.44,17.36,13.01,9.53,3.09,3.23,-4.8,-5.17,-4.56,-3.15,-0.82,5.62,9.07,14.28,15.38,943.84,157.53,135.49,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1981,39.61,61.21,105.78,122.76,84.17,42.7,50.97,79.88,62.99,55.88,89.98,135.27,164.77,165.15,1.9,9.05,85.45,95.17,205.13,96.79,248.75,100.59,35.26,26.51,40.61,4.28,26,14.42,12.54,5.48,2.99,-2.53,-2.44,-1.08,0.29,1.98,6.43,10.43,13.31,14.06,740.34,189.67,94.5,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1975,246.26,145.64,103.93,54.92,11.95,14.79,18.31,31.55,40.42,65.12,69.91,78.13,137.16,165.81,4.58,21.51,39.67,171.66,368.09,285.63,88.96,160.78,82.77,119.16,1.04,12.93,58.94,13.84,9.51,4.65,-3.48,-3.95,-4.46,-2.44,-3.09,0.29,5.55,12.37,13.26,13.12,975.52,232.84,61.18,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1957,112.74,89.12,138.27,150.3,68.52,47.72,39.03,27.68,56.21,80.03,147.6,150.09,164.73,168.77,7.97,11.38,213.46,88.99,142.05,165.6,165.6,66.19,4.63,141.17,24.54,2.17,12.32,13.54,11.21,3.77,1.24,-1.23,-1.43,-6.58,-1.16,1.59,4.3,11.59,12.32,13.74,787.08,313.83,224.84,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
"T11292500","T11292500",7,1979,104.42,150.64,124.99,111.64,38.62,13.86,5.26,9.24,18.49,38.04,54.26,100.95,120.9,142.73,5.79,4.65,92.22,82.87,169.71,246.6,259.27,127.93,107.89,10.09,71.61,9.45,4.58,13.54,10.06,5.9,0.41,-2.14,-4.78,-6.11,-5.61,-1.63,8.37,8.52,13.3,13.41,855.32,179.74,96.87,963,174.8,130.38,4.43,11.23,-2.71,11.55,9.91,12.69,8.76,7.45,3.98,2.03,2.69,3.85,5.6,10.83,12.66,92,12.7,2,0.488,22.96,20.16,19.43,9.7,5.8,2.9,2.16,2.43,3.42,7.59,15.53,18.33,-2.87,-2.45,-0.96,1.24,5.43,9.97,13.97,13.56,10.53,5.77,0.75,-2.27,481.9,2.2,1,4.2,279.8,44.4,34,37.4,58.7,107.5,122.1,120.8,104.2,81.7,64.3,60,49.1,884.1,64.9,1.66,56.73,0,1.03,40.58,0,0,0,0,0,0.08,5.71,1.25,1.63,5.85,46.53,69.43,27.9,62.59,11.74,32.14,56.12,0.15,155.22,2495.9,40,4.6719,2.4041,0.0233,-1.2974,138.3733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,99.8
